Lifestage,Rep,HPF,Development,compound,norm_counts,log_norm_counts
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Adenosine,184.0483037598214,2.267285108500972
Egg,rep1,1,Egg,AMP,12.995132997370243,1.1459770299725673
Egg,rep2,1,Egg,AMP,12.162100628320289,1.1193252067919794
Egg,rep3,1,Egg,AMP,9.968430407001456,1.0401444840606475
Egg,rep4,1,Egg,AMP,8.356288453525224,0.971103602603039
Embryo,rep1,5,Embryo,AMP,1.5738843814963763,0.41058903456297496
Embryo,rep2,5,Embryo,AMP,2.8271005808286604,0.5828698761583544
Embryo,rep3,5,Embryo,AMP,2.889794829241619,0.5899266946732344
Embryo,rep4,5,Embryo,AMP,3.8420623785767285,0.68503038000393
Larvae1,rep1,38,Embryo,AMP,3.0053151442181743,0.6026366927075044
Larvae1,rep2,38,Embryo,AMP,2.7842210472030517,0.5779764968567809
Larvae1,rep3,38,Embryo,AMP,1.3926629649138023,0.3788815273694703
Larvae1,rep4,38,Embryo,AMP,1.1021803434657778,0.32266997087983385
Larvae2,rep3,65,Embryo,AMP,2.5773425761359947,0.5535605313710908
Larvae2,rep4,65,Embryo,AMP,2.429921352934578,0.5352841619150385
Larvae3,rep1,93,Larvae,AMP,3.0405794386067053,0.6064436495029155
Larvae3,rep2,93,Larvae,AMP,5.172331153831751,0.7904492184967004
Larvae3,rep3,93,Larvae,AMP,7.881707893615754,0.9484964857621215
Larvae3,rep4,93,Larvae,AMP,18.355312642449125,1.2868001907825302
Larvae4,rep3,163,Larvae,AMP,23.02047641787593,1.3805816168721627
Larvae4,rep4,163,Larvae,AMP,10.867558361997256,1.0743613761587598
Larvae5,rep1,183 larvae,Larvae,AMP,8.218480423773846,0.9646593377608442
Larvae5,rep2,183 larvae,Larvae,AMP,10.23785129397348,1.0506832809503708
Larvae5,rep3,183 larvae,Larvae,AMP,9.960985800723545,1.0398496151484964
Larvae5,rep4,183 larvae,Larvae,AMP,8.011720279186124,0.9548077029040692
Larvae6,rep3,231 larvae,Larvae,AMP,14.391569338852342,1.1872829031619936
Larvae6,rep4,231 larvae,Larvae,AMP,10.675515883433965,1.0672760789922289
Recruit1,rep1,183 recruit,Metamorphosed Recruit,AMP,27.607756109066738,1.4564837946221854
Recruit1,rep2,183 recruit,Metamorphosed Recruit,AMP,35.65994160454269,1.5641917688410076
Recruit1,rep3,183 recruit,Metamorphosed Recruit,AMP,16.757133289398674,1.2493728546246738
Recruit1,rep4,183 recruit,Metamorphosed Recruit,AMP,12.927333181024126,1.143867965265059
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,AMP,8.791268839781278,0.9908389751952621
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,AMP,3.486639338537795,0.6519211598878243
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,AMP,11.867491562765304,1.1094938921547175
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,AMP,7.991050463946442,0.9538104352308694
Recruit2,rep1,231 recruit,Metamorphosed Recruit,AMP,16.655902377178617,1.2468899188639608
Recruit2,rep2,231 recruit,Metamorphosed Recruit,AMP,15.850727144038682,1.226618646324856
Recruit2,rep3,231 recruit,Metamorphosed Recruit,AMP,15.411482352640803,1.2151478100900792
Recruit2,rep4,231 recruit,Metamorphosed Recruit,AMP,16.36724273122577,1.23973087419464
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,AMP,4.248117539026642,0.7200035531166596
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,AMP,6.703439836592318,0.8866846951027538
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,AMP,12.246078650608544,1.1220873294081275
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,AMP,5.817411449087639,0.8336195056276222
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,AMP,11.869262208748497,1.109553649635241
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,AMP,3.3922626964846088,0.6426883069023916
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,AMP,5.779850724074214,0.831220131857544
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,AMP,2.8533750421991355,0.5858412801863612
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,AMP,12.517275836532882,1.1308891761937296
Egg,rep1,1,Egg,Arginine,13.624774140068354,1.1650891677128898
Egg,rep2,1,Egg,Arginine,13.5343634625223,1.1623960164458
Egg,rep3,1,Egg,Arginine,12.240787724068731,1.121913823022098
Egg,rep4,1,Egg,Arginine,13.121568285335991,1.1498829304159315
Embryo,rep1,5,Embryo,Arginine,14.025677643902599,1.1768340673883368
Embryo,rep2,5,Embryo,Arginine,13.459009769217012,1.160138551154179
Embryo,rep3,5,Embryo,Arginine,14.447141055073518,1.1888481123111476
Embryo,rep4,5,Embryo,Arginine,17.750340984619402,1.2730091700046489
Larvae1,rep1,38,Embryo,Arginine,12.345302430164109,1.1253284201814637
Larvae1,rep2,38,Embryo,Arginine,15.594554700848434,1.2199656030200654
Larvae1,rep3,38,Embryo,Arginine,11.073021321462686,1.0818159676152512
Larvae1,rep4,38,Embryo,Arginine,10.534146629927708,1.0619854681572185
Larvae2,rep3,65,Embryo,Arginine,8.341781045926796,0.9704296840114784
Larvae2,rep4,65,Embryo,Arginine,15.661966413327274,1.2217262546974992
Larvae3,rep1,93,Larvae,Arginine,4.168708975447294,0.7133820798721828
Larvae3,rep2,93,Larvae,Arginine,4.830967999387442,0.7657406580000897
Larvae3,rep3,93,Larvae,Arginine,8.41524822756446,0.973831774426013
Larvae3,rep4,93,Larvae,Arginine,5.786488983933125,0.8316451484675224
Larvae4,rep3,163,Larvae,Arginine,10.620171942028474,1.0652125542954225
Larvae4,rep4,163,Larvae,Arginine,8.532051663479185,0.9791863875459168
Larvae5,rep1,183 larvae,Larvae,Arginine,6.451786682007791,0.8722604141049202
Larvae5,rep2,183 larvae,Larvae,Arginine,4.309152931490102,0.7250252354834941
Larvae5,rep3,183 larvae,Larvae,Arginine,9.446153232754291,1.0189563921358151
Larvae5,rep4,183 larvae,Larvae,Arginine,2.8155738878863334,0.5815598680046392
Larvae6,rep3,231 larvae,Larvae,Arginine,3.350059352855584,0.6384951825734453
Larvae6,rep4,231 larvae,Larvae,Arginine,4.225408243633513,0.7181202260809441
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Arginine,3.391922528648234,0.6426546707686931
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Arginine,2.7007900378115903,0.568294446347081
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Arginine,2.971839048989201,0.5989916412452694
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Arginine,1.4262930696698315,0.38494325772312776
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Arginine,3.5610603199502306,0.6590658158165376
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Arginine,1.642942149709597,0.42208765713970825
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Arginine,8.773113520858606,0.9900329434030727
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Arginine,4.984318157073739,0.7770146747943097
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Arginine,3.4288741309369843,0.6462933377658415
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Arginine,1.668505835981059,0.4262681569359709
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Arginine,2.151990374457839,0.49858488257188677
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Arginine,1.8599078840808505,0.456352044989305
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Arginine,4.967411698995583,0.7757860013825727
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Arginine,3.0508854527754474,0.6075499627760624
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Arginine,6.060618212787678,0.8488427286223331
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Arginine,3.298841062149462,0.6333513885672375
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Arginine,6.242289319969376,0.8598758703230798
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Arginine,2.997845748938145,0.6018260334846149
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Arginine,2.4349311938883726,0.53591804200288
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Arginine,2.240815395822924,0.510654293340509
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Arginine,8.596340104454212,0.9821056314248348
Egg,rep1,1,Egg,Arginine-Alanine,1.0287002039830009,0.30721787287085445
Egg,rep2,1,Egg,Arginine-Alanine,1.4122831619714773,0.3824282854182646
Egg,rep3,1,Egg,Arginine-Alanine,1.2983648459748813,0.3614189703995355
Egg,rep4,1,Egg,Arginine-Alanine,1.487520831675675,0.3957667264203408
Embryo,rep1,5,Embryo,Arginine-Alanine,0.31465527513976044,0.11881188839126325
Embryo,rep2,5,Embryo,Arginine-Alanine,0.5634480193657668,0.19408344664202343
Embryo,rep3,5,Embryo,Arginine-Alanine,0.5948623009180574,0.2027231923881831
Embryo,rep4,5,Embryo,Arginine-Alanine,0.5787075544678655,0.1983016871686483
Larvae1,rep1,38,Embryo,Arginine-Alanine,0.38296175783471575,0.14081017100519844
Larvae1,rep2,38,Embryo,Arginine-Alanine,0.2948331153343978,0.11221379794638853
Larvae1,rep3,38,Embryo,Arginine-Alanine,0.4321609576254045,0.1559918301787212
Larvae1,rep4,38,Embryo,Arginine-Alanine,0.15805255959606465,0.06372827081156741
Larvae2,rep3,65,Embryo,Arginine-Alanine,0.48725560717690564,0.17238561495548227
Larvae2,rep4,65,Embryo,Arginine-Alanine,0.4180431161902961,0.15168943595202009
Larvae3,rep1,93,Larvae,Arginine-Alanine,0.16596868448239593,0.06668688632425787
Larvae3,rep2,93,Larvae,Arginine-Alanine,0.19244128954806183,0.07643700552935007
Larvae3,rep3,93,Larvae,Arginine-Alanine,0.32297767441216063,0.12155251541848083
Larvae3,rep4,93,Larvae,Arginine-Alanine,0.16424772784827937,0.0660453990343011
Larvae4,rep3,163,Larvae,Arginine-Alanine,0.4856510272352021,0.17191680757750655
Larvae4,rep4,163,Larvae,Arginine-Alanine,0.12293783094119135,0.050355713138962865
Larvae5,rep1,183 larvae,Larvae,Arginine-Alanine,0.17492795109079676,0.0700112356264185
Larvae5,rep2,183 larvae,Larvae,Arginine-Alanine,0.2393579071855658,0.093196741944796
Larvae5,rep3,183 larvae,Larvae,Arginine-Alanine,0.4325248361042527,0.15610216019581624
Larvae5,rep4,183 larvae,Larvae,Arginine-Alanine,0,0
Larvae6,rep3,231 larvae,Larvae,Arginine-Alanine,0.21277227626793435,0.08377926051631615
Larvae6,rep4,231 larvae,Larvae,Arginine-Alanine,0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Arginine-Alanine,0.13278628983603827,0.05414798409164484
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Arginine-Alanine,0.3605357865383495,0.1337099696304612
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Arginine-Alanine,0.11399171265958066,0.04688195999426185
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Arginine-Alanine,0.13951382413099758,0.056719598237229586
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Arginine-Alanine,0.37184427945539583,0.13730481661022512
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Arginine-Alanine,0.7206989837211735,0.235704902202626
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Arginine-Alanine,0.4237599662276749,0.15343677713108006
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Arginine-Alanine,0.3555968488116846,0.1321305506158515
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Arginine-Alanine,0.13555951877084502,0.055209902092807864
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Arginine-Alanine,0.4425390603396263,0.1591275815922694
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Arginine-Alanine,0.21568491030309536,0.08482102604779033
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Arginine-Alanine,0.30131387197163495,0.11438205937858098
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Arginine-Alanine,0.2826900684445194,0.10812173211566348
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Arginine-Alanine,0.23986268122906415,0.09337358831800932
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Arginine-Alanine,0.23917631441755624,0.09313310373754125
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Arginine-Alanine,0.3739465110340605,0.1379698255802085
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Arginine-Alanine,0.28136743554805904,0.1076736827107107
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Arginine-Alanine,0.12303981475112342,0.05039515342993135
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Arginine-Alanine,0.18396746492102312,0.07333976826577963
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Arginine-Alanine,0.14472969851557785,0.05870295016798958
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Arginine-Alanine,0.36401737736179485,0.13481990319748663
Egg,rep1,1,Egg,Arginine-Glutamine,7.60495746005238,0.9347487276664636
Egg,rep2,1,Egg,Arginine-Glutamine,8.919481832558102,0.9964889863539477
Egg,rep3,1,Egg,Arginine-Glutamine,5.598271290899832,0.8194301677899011
Egg,rep4,1,Egg,Arginine-Glutamine,6.610249421893362,0.881398890775412
Embryo,rep1,5,Embryo,Arginine-Glutamine,2.7271011251215755,0.5713711763563284
Embryo,rep2,5,Embryo,Arginine-Glutamine,2.715991987146255,0.5700747688463841
Embryo,rep3,5,Embryo,Arginine-Glutamine,3.839581525894648,0.6848078102287029
Embryo,rep4,5,Embryo,Arginine-Glutamine,3.0272678753176567,0.6050105178376569
Larvae1,rep1,38,Embryo,Arginine-Glutamine,0.7644376542173782,0.2466063173246505
Larvae1,rep2,38,Embryo,Arginine-Glutamine,0.6868796811962851,0.22708410709652777
Larvae1,rep3,38,Embryo,Arginine-Glutamine,1.254246698421836,0.3530014422782095
Larvae1,rep4,38,Embryo,Arginine-Glutamine,1.127114082726876,0.3277907828835052
Larvae2,rep3,65,Embryo,Arginine-Glutamine,1.0903264696912986,0.32021412004065536
Larvae2,rep4,65,Embryo,Arginine-Glutamine,1.2215897095483497,0.346663855085414
Larvae3,rep1,93,Larvae,Arginine-Glutamine,1.0897879676314943,0.32010222431250396
Larvae3,rep2,93,Larvae,Arginine-Glutamine,0.9822584584464853,0.29716027969470393
Larvae3,rep3,93,Larvae,Arginine-Glutamine,0.8740674581871425,0.27278521952462625
Larvae3,rep4,93,Larvae,Arginine-Glutamine,0.7285170657587445,0.23767367171658857
Larvae4,rep3,163,Larvae,Arginine-Glutamine,1.4138673082885946,0.3827133929933389
Larvae4,rep4,163,Larvae,Arginine-Glutamine,1.7685123437345398,0.44224646420476843
Larvae5,rep1,183 larvae,Larvae,Arginine-Glutamine,2.3282355271766773,0.5222140521540838
Larvae5,rep2,183 larvae,Larvae,Arginine-Glutamine,3.0940915822684323,0.6121575533311182
Larvae5,rep3,183 larvae,Larvae,Arginine-Glutamine,2.6079394432426546,0.557259239599875
Larvae5,rep4,183 larvae,Larvae,Arginine-Glutamine,0.566275672424165,0.1948682024703807
Larvae6,rep3,231 larvae,Larvae,Arginine-Glutamine,6.667469788206795,0.8846520734264922
Larvae6,rep4,231 larvae,Larvae,Arginine-Glutamine,5.095145707534788,0.7849840921073055
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Arginine-Glutamine,1.251733385721447,0.3525169670120575
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.529963019651184,0.18468093372248537
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.49560455424623706,0.17481677894874964
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.5804729407267116,0.19878706468450502
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Arginine-Glutamine,2.5910353371812724,0.5552196787733367
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Arginine-Glutamine,1.7560895369048497,0.44029332236188085
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Arginine-Glutamine,2.8416308244985,0.5845156274213806
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Arginine-Glutamine,3.658660126489356,0.6682610275603973
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.5804823817354892,0.19878965894959102
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.3348448119330785,0.1254307778813051
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.7356135485250517,0.23945303165462867
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Arginine-Glutamine,0.5496050825069305,0.1902210321438721
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Arginine-Glutamine,0.800461976844358,0.25538395413216025
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Arginine-Glutamine,1.271250469755675,0.3562650301398778
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Arginine-Glutamine,2.6168085310292426,0.5583255184054005
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Arginine-Glutamine,1.2773519485354055,0.35743015292315583
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Arginine-Glutamine,3.081381422273741,0.6108071833173028
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Arginine-Glutamine,3.126608375671561,0.6155932553191257
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Arginine-Glutamine,2.6118842151766555,0.5577338198486007
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Arginine-Glutamine,3.2260195409129215,0.6259315008779208
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Arginine-Glutamine,6.216536842380882,0.858328833155207
Egg,rep1,1,Egg,Arginine-Valine,0.4715819233396048,0.16778444439279533
Egg,rep2,1,Egg,Arginine-Valine,0.49688443157241663,0.17518827150681715
Egg,rep3,1,Egg,Arginine-Valine,0.3063378159581712,0.11605549901811721
Egg,rep4,1,Egg,Arginine-Valine,0.500850766036489,0.17633751122464547
Embryo,rep1,5,Embryo,Arginine-Valine,0.22491041519191918,0.08810432738586162
Embryo,rep2,5,Embryo,Arginine-Valine,0.4994706243325707,0.1759379620493759
Embryo,rep3,5,Embryo,Arginine-Valine,0.46448859383198454,0.16568599352863184
Embryo,rep4,5,Embryo,Arginine-Valine,0.436948806623204,0.15744129604160964
Larvae1,rep1,38,Embryo,Arginine-Valine,0.2927235169029508,0.11150564945650536
Larvae1,rep2,38,Embryo,Arginine-Valine,0.2989069093446966,0.11357802697247837
Larvae1,rep3,38,Embryo,Arginine-Valine,0.23580632032074955,0.09195041200933007
Larvae1,rep4,38,Embryo,Arginine-Valine,0.21106003903848347,0.08316567409001241
Larvae2,rep3,65,Embryo,Arginine-Valine,0.25706275549233637,0.0993569592163626
Larvae2,rep4,65,Embryo,Arginine-Valine,0.360664287776205,0.1337509863708961
Larvae3,rep1,93,Larvae,Arginine-Valine,0.14804270164637312,0.05995804202056961
Larvae3,rep2,93,Larvae,Arginine-Valine,0.6936722543058627,0.2288293729854768
Larvae3,rep3,93,Larvae,Arginine-Valine,0.8486619713431728,0.2668575074808856
Larvae3,rep4,93,Larvae,Arginine-Valine,0.27055077520470455,0.1039920255064931
Larvae4,rep3,163,Larvae,Arginine-Valine,0.909668714890381,0.28095803333468733
Larvae4,rep4,163,Larvae,Arginine-Valine,0.4941173726945476,0.17438471549232026
Larvae5,rep1,183 larvae,Larvae,Arginine-Valine,0.5881370515343446,0.2008879780386826
Larvae5,rep2,183 larvae,Larvae,Arginine-Valine,0.8342059277201487,0.2634480926491452
Larvae5,rep3,183 larvae,Larvae,Arginine-Valine,0.9128232522072331,0.2816748424071307
Larvae5,rep4,183 larvae,Larvae,Arginine-Valine,0.422605577993564,0.15308450722073497
Larvae6,rep3,231 larvae,Larvae,Arginine-Valine,0.5197485941701125,0.18177175031642606
Larvae6,rep4,231 larvae,Larvae,Arginine-Valine,0.8248700446311369,0.26123194226693247
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Arginine-Valine,0.35574259244774353,0.132177240201088
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Arginine-Valine,0.1906695756190205,0.07579125653302676
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Arginine-Valine,0.3022539559394709,0.11469568539064263
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Arginine-Valine,0.3811961467160291,0.14025535807714148
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Arginine-Valine,0.37780634568789795,0.1391881806272566
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Arginine-Valine,0.4444584673535442,0.15970505905076782
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Arginine-Valine,0.7393052349445333,0.24037580409564632
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Arginine-Valine,0.7642708564479949,0.24656526017829122
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Arginine-Valine,0.3553093324306058,0.13203842881606995
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Arginine-Valine,0.3515060826812141,0.1308180046547529
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Arginine-Valine,0.6186198070423472,0.20914485054841656
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Arginine-Valine,0.17561675132673057,0.0702657656933044
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Arginine-Valine,0.4823416924635289,0.17094832378293634
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Arginine-Valine,0.4448890755449942,0.15983450748853237
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Arginine-Valine,0.20778580803552887,0.08198992216907841
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Arginine-Valine,0.4894354215955613,0.17302167797557122
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Arginine-Valine,0.33856688938347784,0.1266400781485105
